_11_1,_11_2,_11_3,_11_4,_11_5,_11_6,_11_7,_11_8,_11_9,_24_1,_24_2,_24_3,_24_4,_24_5,_24_6,_24_7,_24_8,_24_9,_27_1,_27_2,_27_3,_27_4,_27_5,_27_6,_27_7,_27_8,_27_9,_28_1,_28_2,_28_3,_28_4,_28_5,_28_6,_28_7,_28_8,_28_9,_32_1,_32_2,_32_3,_32_4,_32_5,_32_6,_32_7,_32_8,_32_9,_44_1,_44_2,_44_3,_44_4,_44_5,_44_6,_44_7,_44_8,_44_9,_52_1,_52_2,_52_3,_52_4,_52_5,_52_6,_52_7,_52_8,_52_9,_53_1,_53_2,_53_3,_53_4,_53_5,_53_6,_53_7,_53_8,_53_9,_5_1,_5_2,_5_3,_5_4,_5_5,_5_6,_5_7,_5_8,_5_9,_75_1,_75_2,_75_3,_75_4,_75_5,_75_6,_75_7,_75_8,_75_9,_76_1,_76_2,_76_3,_76_4,_76_5,_76_6,_76_7,_76_8,_76_9,_84_1,_84_2,_84_3,_84_4,_84_5,_84_6,_84_7,_84_8,_84_9,_93_1,_93_2,_93_3,_93_4,_93_5,_93_6,_93_7,_93_8,_93_9,_99_1,_99_2,_99_3,_99_4,_99_5,_99_6,_99_7,_99_8,_99_9,F_SEX,M_SEX,age_0,age_20,age_30,age_40,age_50,age_60,age_70,age_80,age_99
11491.5,1588409.9,61111527.110000744,5999544.3700000588,3.39,2343838.3499999996,14289787.540000005,45842459.819999933,7325384.64,,263574.8600000001,10576491.129999947,1132435.809999997,,592115.36000000034,2075848.7999999996,8374141.6199999852,444307.79,,265164.78,12064520.919999953,1130728.7099999972,6.78,582176.76000000024,1910853.0400000003,9766985.1999999955,229859.88000000003,1000,263137.84000000008,12250803.329999954,1418977.9599999953,,641177.90000000037,2122323.34,10362330.009999994,1104354.66,,555630.61,24928303.290000044,2928920.6899999976,,1190099.5300000007,7404448.3600000013,26100723.890000053,1119821.5499999998,31802,519540.01000000007,29682546.650000125,2910142.8199999928,,1222778.7500000009,5303912.9499999983,24067144.380000018,1158035.92,23149.79,268233.45000000007,16022807.479999967,1807788.9499999941,,731861.05000000051,3135106.7500000005,13905753.690000016,451258.88,13093.850000000002,350604.41999999993,13710791.809999967,1563131.4799999953,,659775.10000000044,2934000.9099999997,13817590.910000013,391674.87000000005,,167777.16999999995,10512432.529999997,1306207.1599999981,,197600.28999999995,2609566.2000000007,10276110.359999985,624305.59,9880,605605.41000000015,26135099.57000006,2897419.3199999994,,1360537.3800000006,5327351.8400000008,26613603.870000072,1713232.58,99313,852485.12000000011,31598886.450000133,3483812.180000003,,1424254.3900000004,8729255.0299999975,31800122.590000108,2194895.13,11152,474579.70999999996,36325475.380000226,3787929.7600000105,69,1762423.4000000006,8603984.5200000014,35786932.800000057,1922437.4599999993,375783.64000000007,1163492.87,31238804.45000013,2669249.6199999973,,1366050.5100000005,7871687.6100000013,35959104.450000085,1558478.47,2534.21,34341.55,812192.20000000065,79560.729999999952,,22528.910000000003,531888.65999999992,6034730.3499999819,37674.45,1319171,1044044,394834,244140,241847,290407,339701,339413,257411,252450,3049
2098.3,1653611.6899999978,61206673.730000727,6129176.4900000654,575,2449593.0300000007,10607922.680000002,46304056.499999881,6791549.2899999972,,289392.66000000009,11420413.929999955,1243333.729999996,,586310.18000000028,2187949.9299999997,9324393.6499999911,477002.93,,314380.12000000005,13432899.259999953,1293170.5099999972,,627989.62000000034,1912108.94,10757313.070000008,226682.02,1000,340504.52000000008,13810253.329999968,1659521.2299999925,,719463.73000000056,2445775.9099999997,11626513.180000005,866778.7100000002,,651134.10000000044,27904833.130000073,3160208.8499999996,,1270824.1900000013,8177170.5200000023,29993307.980000045,1127364.8299999998,4500,604883.37000000034,33212536.400000114,3285526.3399999938,,1381126.7300000007,5967361.2899999991,26980775.050000042,954433.5900000002,625.67,306748.04000000004,18091526.249999989,2009290.3699999941,,870706.16000000085,3650109.5400000005,15499455.050000027,484567.99000000005,17030.510000000002,431240.22,15443469.859999973,1741182.6899999941,,654150.06000000041,3403673.1099999994,15906874.690000037,425907.59,,162360.76000000007,11396196.26,1370929.8099999996,,298880.78000000009,2808957.830000001,12028727.20999996,1032708.2399999999,7419,701279.2100000002,27451387.970000084,3210441.2100000023,,1363652.030000001,5256967.72,28996908.350000069,1272915.8199999998,43886,889861.43000000017,31834082.140000142,3613283.1800000053,,1530032.8200000008,7117050.67,33365260.900000062,1638147.55,5198,531325.17,39149066.110000305,4138698.5100000137,,1865130.8200000003,8705959.6800000016,39219422.97,2011355.1400000008,362554.26999999996,1226026.8499999999,34285620.470000155,3089661.1899999985,,1623400.4600000002,8849540.2000000011,40598510.539999992,2307212,19903.25,32865.89,709236.03000000049,79708.209999999992,,36321.72,500763.6700000001,6734169.8999999827,20991.45,1377626,1084159,411834,250555,252408,302908,353968,355779,270720,260576,3095
10442.35,1557883.2199999995,60930372.120000824,5449808.4800000452,,2157483.2600000002,12991588.31,44687691.879999861,8202061.410000002,,254028.63000000018,10384921.639999948,1075359.489999997,,526581.74000000022,1939597.6800000002,8445875.7799999863,519001.40999999992,7596,292297.97,12158863.069999954,1122025.2299999963,,583523.8400000002,1812184.19,10313453.949999996,235030.65999999992,2000,289505.80000000005,12205078.779999964,1409951.6899999953,,605569.27000000037,2231014.02,10886525.779999994,1097150.4399999997,2478.88,589764.62,25629219.160000049,2859931.7599999965,,1187500.0400000007,7429738.6899999967,27619009.170000054,1214104.8799999997,3600,558385.04,29857833.610000066,2871303.98999999,,1305264.0300000007,5453715.0900000008,26672520.400000036,1511448.48,2502.68,293695.71,15870675.91999997,1787137.4299999943,,791961.52000000072,3136252.47,14049030.050000027,391184.53,10332.77,356640.48,13648377.909999965,1528168.7299999953,,583800.27000000037,2938248.29,14164546.76000002,353263.18999999994,,152913.68,10811258.449999997,1330381.9399999985,,331415.44,2790300.93,11392211.289999973,1544622.5700000005,10235,592175.34,25192887.430000074,2733641.0299999951,,1255359.9800000009,4994161.72,27297557.600000076,1450424.1199999999,74757.040000000008,837545.44000000053,31033198.600000124,3327699.7200000053,,1326243.5200000007,8200501.0200000005,33310056.060000084,2097751.7400000007,25356.87,479863.86000000016,35789674.080000222,3637974.3300000061,,1667719.6100000006,8494844.3099999987,37364131.970000006,2298206.74,525331.3600000001,1104242.8700000003,30637030.690000109,2640116.7299999935,,1506273.8500000003,7723439.78,37622404.68000003,1668700.1800000006,1678.64,34886.73,731398.46000000066,78232.139999999956,,26562.57,541615.17999999993,6117575.7699999809,38886.08,1306935,1021912,388841,235526,237811,283250,333608,339138,259231,248572,2889
47416.100000000006,1602038.2599999993,60426427.110000692,5586554.1100000506,,2513132.2700000009,10965809.370000003,43558814.919999935,5269420.9,,271393.81000000011,10406369.669999953,1109689.6299999962,,574954.06000000017,2039101.8399999999,8801390.6899999864,486369.33999999991,,290807.80000000005,12327529.409999955,1134532.7599999974,,548744.64000000025,1913642.6899999997,10855607.44,202825.24999999994,,297774.42000000004,12666517.489999961,1403886.9499999951,,651485.8400000002,2282840.9899999993,11354804.790000008,619110.67999999993,3685.74,633928.64000000013,26457402.170000039,2888198.629999999,,1188448.9100000011,7994017.9999999981,29358455.880000051,1227599.0199999998,7137,567747.58000000019,31493285.330000106,2918787.6499999929,,1315001.5900000005,5926446.7899999982,27870313.26000002,1128643.4600000002,21149.6,284979.94000000006,16679820.969999982,1752370.6299999938,,770288.18000000028,3370984.0999999996,14646872.430000015,584646.32,51838.509999999995,367922.33000000013,14183440.079999967,1580220.6199999945,,614644.74000000046,3151220.0000000005,14925926.670000026,433204.98000000004,,144084.07,10784655.17999999,1400975.5499999986,,285130.83000000007,2722852.5500000007,11962784.819999967,1261994.56,7247,640796.42000000039,25736702.47000007,2850020.6900000009,,1273318.6800000009,5211692.9099999974,28510673.120000057,1285496,59924.02,818162.67000000027,30407285.8400001,3271413.4000000022,,1336348.5000000002,7307030.9700000007,33305411.940000102,1560587.5600000005,19105.92,501638.81000000006,36458911.460000224,3758115.2400000091,,1772437.3200000008,8689585.6500000041,39226438.089999996,1909719.3900000001,257758.75999999998,1089142.7899999996,32013020.930000149,2680619.2099999934,,1433153.0600000005,8405054.4800000023,39151359.590000041,2047900.5600000003,33259.95,44609.720000000008,723266.51000000047,73611.249999999985,,42878.9,529911.03999999992,6289793.2299999828,41239.8,1346330,1043714,400838,240736,242600,290029,340562,347725,267914,256558,3136
15147.449999999999,1818850.9999999986,65354433.750000857,5788565.3800000558,,2337770.9600000004,13496542.469999999,47471820.679999806,7418188.83,,302494.39000000007,11513271.039999954,1132001.1999999969,,611948.32000000041,2305898.38,9552851.6999999974,532652.14,1899,326527.28,14018901.849999964,1169114.2099999967,,704363.94000000029,2100489.6999999997,12406070.020000018,219109.29,1000,346200.10000000003,13853129.56999997,1542591.0099999944,,714404.88000000047,2617435.98,13043241.690000003,1260605.23,,714642.36000000034,29159406.85000008,3003376.5199999977,,1268977.4000000008,8514489.03,31794402.800000034,1103188.2999999998,15355,671539.54000000039,34563091.820000172,3060739.7499999967,,1377757.840000001,6341099.29,29903226.770000029,1404711.3299999998,2379.5,317006.17,18467754.599999987,1883579.5699999942,,848561.24000000034,4037395.169999999,16785963.83000005,632296.70000000007,27759.760000000002,407333.93000000011,15636924.899999971,1669236.1599999939,,707689.97000000055,3584224.96,16377778.22000003,401185.42,,159157.81999999998,11315238.509999994,1326965.5299999991,,306510.23000000004,3042498.8500000006,12602553.839999963,1157388.5400000003,6148,720090.60000000033,28628270.910000078,2948229.5300000003,,1424277.5600000005,5791908.8600000013,30573728.13000007,1391198.3999999994,156391.33000000002,918546.49000000046,34208819.000000194,3537911.0000000065,,1527708.9700000004,8928880.1399999987,36641443.140000045,2106535.3600000003,43905.4,576862.89999999991,40977709.490000293,3927220.1800000155,,1862810.6400000004,9891442.0900000017,41904578.129999936,2139111.8400000003,183736.11000000002,1250799.4799999997,34770738.120000184,2901725.5999999959,,1502081.7000000007,9073221.0900000036,40602267.209999986,1822795.8099999998,40562.869999999995,41166.500000000007,806770.94000000064,91585.4299999999,,32070.980000000003,581892.29,7204787.1599999815,40612.03,1418355,1102673,423342,251565,256490,304543,361712,365682,283848,270624,3281
10442.349999999999,1534883.2799999991,60572477.250000663,5650373.2500000549,,2207338.2500000009,13937328.850000003,48008457.479999863,7747707.7400000039,,225313.13000000003,10436569.099999955,1035440.6999999973,,511935.7200000002,2263927.08,8957779.7099999879,497184.91,,257027.20000000007,12040099.759999953,1018127.1299999979,,493614.65,2034855.8399999999,10474441.909999996,232705.2,27665,253639.59000000003,11857326.619999964,1315450.2899999958,,608033.70000000042,2376989.7,11397252.899999999,895963.63999999978,2478.88,557207.15999999992,24302250.230000012,2674010.3799999915,,1089207.2700000007,8016429.1300000008,28625230.910000041,1022964.3999999997,28531,495313.9,29190911.240000091,2671607.6699999929,,1095636.7500000005,5978526.7199999988,26950305.510000005,1239048.49,3005.17,244955.71,15600541.339999974,1622883.289999994,,687588.09000000043,3723490.29,14767533.740000023,533912.35,18970.08,286930.71000000008,13643175.32999997,1446804.1699999953,,552242.9700000002,3471584.9500000007,14943075.510000031,389104.31,11550,141420.90999999997,9816369.6899999939,1202907.0299999984,,273129.27,2462416.3,11120969.679999979,1603351.65,5049,583366.24,24831021.400000039,2551483.5499999942,,1282466.1400000004,5492686.9399999995,26850723.00000006,1364753.25,46952.99,700680.41000000027,29394736.480000105,2973625.5000000014,,1371107.6200000008,8336287.4000000022,32409832.780000079,2218735.12,16181.92,432922.78000000009,35992768.610000208,3628951.2000000081,,1522688.9300000011,9807723.5299999975,39082652.919999942,2328339.08,274668.69999999995,947685.88000000035,29912837.350000106,2495759.4699999909,,1624374.2000000004,8437444.7500000019,36272616.16,1706076.8500000003,18348.11,35849.380000000005,812558.81000000041,85624.269999999931,,35674.250000000007,582865.02,6871492.1599999834,51490.479999999996,1313595,1020508,392703,232949,236798,281294,333411,336552,263250,254576,2599
3147.4500000000003,814085.67000000109,28351012.910000119,3927387.440000013,,1617096.8000000005,3403955.5999999992,33522310.960000075,1166254.37,,165872.56000000006,5411423.8199999724,951908.05999999843,,479904.76000000018,868194.58,7068086.5199999865,416051.63999999996,,199546.73,6883714.58999996,951981.11999999906,,537060.23000000021,795189.88,8891059.6599999871,172234.86000000002,650,216441.98000000004,6961972.3699999619,1215848.2099999976,,564917.43000000017,942905.72000000009,9172929.2599999942,280089.57,,491884.17999999976,14596199.949999968,2449704.6999999913,,874102.44000000064,3884642.4399999995,24248734.580000028,838459.17999999982,3579,405239.72999999992,19745336.970000006,2501508.6799999881,,1172641.8200000005,2792749.9799999995,23866206.930000044,235220.32,,189377.17000000007,8909382.1099999566,1458918.9399999953,,654101.22000000009,1181426.23,11355749.640000002,140155.59,10665.970000000001,239013.25000000012,7572825.6899999576,1211529.0799999966,,527450.16000000015,1069648.8399999999,12185531.61000002,262084.77999999997,,118889.44000000002,9090929.1899999883,1205615.6399999983,,348635.87999999995,1691878.7,11100931.499999976,274181.17,4568,487400.89999999985,15498339.139999965,2310006.0299999914,,1153504.4200000009,2637997.8399999994,23655270.910000052,528102.79,85411.95,599314.62000000034,18442850.669999983,2479448.2999999914,,1110634.4900000009,3553273.4499999997,27817055.810000058,808456.83000000007,20327,305653.36999999994,18228239.469999969,2863124.9499999951,,1304535.7600000012,3000072.0799999987,30153922.240000036,906394.8,273319.56999999995,717672.08,18104414.449999973,2024489.6599999871,,1174857.860000001,4012227.82,32461750.500000037,1243597.5300000005,8515.44,16617.409999999996,426298.65000000055,63789.569999999992,,36487.390000000007,313047.01,5081963.1399999866,14917.299999999997,1166656,906428,316687,216749,214949,252660,299705,299250,235463,235433,2239
11540.650000000001,1597243.4099999997,54832720.620000541,4921307.9500000356,,1641856.0000000012,8164230.37,36625692.200000077,2814245.4099999997,,275599.95,10184209.919999953,1044316.3799999969,,438774.02000000008,1608613.04,7684627.62999998,506600.18,,312442.68999999994,12118074.129999958,1098756.9899999974,,497650.94000000018,1539182.8199999996,9973360.0099999979,262489.48000000004,13975,317822.27000000008,12408154.169999959,1414382.9499999965,,545676.15000000026,1871540.34,10566417.089999992,487078.56000000011,1263.23,632208.68000000017,26240876.420000058,2821098.9899999965,,1089744.030000001,6613467.8600000022,26918156.970000006,1280015.1199999996,,577563.85000000009,30548813.500000115,2865493.8699999913,,1225170.2300000011,4880880.5100000007,26481787.750000007,467217.03,12753.6,299670.7,16537115.609999973,1717627.5399999947,,661691.59000000032,2734475.4100000011,13112739.92000003,350016.17,13826.98,375032.70999999996,13780659.389999963,1543891.9099999953,,568375.22000000009,2487527.2399999998,13575325.220000029,425855.10999999993,,147090.93999999997,10620229.189999994,1332483.2599999974,,263229.09,2374470.5500000003,11194708.199999973,814274.17,2887,605594.45000000019,24922729.420000061,2693164.0899999957,,1122154.350000001,4138051.0899999989,25981631.830000058,779270.79,125780.99,807412.65000000061,28690246.780000094,3048491.1600000015,,1165512.1700000009,5976140.29,30279892.300000086,1136051.0600000003,10508,513346.41,34878333.070000224,3681407.8300000089,,1433354.6800000006,6018148.66,33459192.66000006,1368848.52,303963.91000000009,1118623.6099999996,30224628.660000108,2468431.1099999924,,1218740.4000000008,6330121.8600000022,35184507.440000042,1157854.63,14804.49,34403.729999999996,796965.81000000087,93608.499999999913,,25907.230000000003,459123.25999999995,5337548.4799999837,30917.06,1303189,1027210,384541,238683,238054,281642,331164,332591,262465,258540,2773
2098.3,1638969.4099999997,58117958.8200006,5256055.970000051,,2213962.6300000008,12780450.860000005,43915505.069999896,7017823.3900000006,,261749.35000000009,10569963.019999957,1027133.7499999977,,537675.3200000003,2127302.4999999995,8865785.6799999848,510386.65000000008,,308173.43000000005,12355974.239999959,1079407.9099999971,,571601.0900000002,1982447.3800000004,11100081.450000003,201397.42,,306629.84000000008,12820132.869999968,1384168.8399999952,,600154.59000000032,2436359.7599999993,11261723.880000003,864425.84999999986,,670461.75000000012,26019786.050000068,2835751.3299999982,,1053348.8900000008,8365240.4400000051,29449765.140000053,1286536.6099999999,7328,583138.14000000013,30462853.850000117,2747491.8399999915,,1170726.1000000006,5932533.8200000012,28000927.050000019,1216750.41,31246.32,317070.79,16662737.979999982,1713100.1299999931,,681860.9100000005,3562594.1499999994,14749783.050000025,324821.1,10801.66,359190.76,13909838.789999967,1486566.9399999951,,595499.24000000046,3292882.2499999995,14871447.900000026,427642.53999999992,,149722.69,10605307.289999992,1284352.7599999984,,318874.47000000015,2648091.1799999992,11134524.279999983,1226667.9499999997,11197,661695.58999999985,25818276.640000056,2758950.2799999984,,1234867.9400000009,5530920.3100000005,28348611.730000075,1174117.6,67804.049999999988,814733.11000000034,30417505.690000113,3165806.2500000009,,1269815.3100000008,8212121.2900000028,33163495.420000058,1706430.41,15709.869999999999,529447.99,37025737.130000211,3660871.0400000066,,1644741.6400000008,9412008.8600000013,39263811.690000005,2520206.3400000003,256343.71000000002,1178372.8,31950158.46000012,2613877.8299999922,,1492845.4900000007,8289294.8400000026,37942328.13000001,2134999.9,18823,33239.76,1085179.9200000006,97434.5499999998,,46045.429999999993,609339.45000000007,6311472.2799999835,52924.500000000007,1334475,1045821,396187,236095,241634,286275,339140,344011,271006,263118,2884
15737.249999999998,1625086.9399999995,55961832.240000606,5387166.440000046,,2242918.560000001,10761074.590000004,42994583.009999916,6028713.3399999989,,283156.45,9598576.46999995,1057372.4299999976,,552796.7000000003,1833374.7200000004,8502406.2399999835,495299.25,25090,292033.80000000005,11343711.139999952,1091709.3599999978,,594577.89000000036,1665839,10723089.919999994,194334.61000000002,10400,307658.76000000007,12026399.289999966,1418995.3799999945,,650294.26000000036,2045821.9,11525759.120000003,1301168.98,1263.23,615908.76,24493608.160000052,2714859.2499999972,,1167030.0100000007,7105393.5900000008,28005321.050000045,1130215.5799999996,14391,580124.87000000011,29147864.350000095,2804337.7399999918,,1382142.0400000007,5312768.4,27241984.880000006,935379.27,5739.12,321172.17,15748190.449999973,1760791.7299999925,,851041.53000000049,3118586.2999999993,14852286.510000037,354658.89999999991,8367.45,373786.43,13019436.929999966,1530734.1999999953,,689505.79000000039,2932896.8200000003,14985894.450000025,389651.33999999985,,136115.51,10105576.749999996,1230018.3499999982,,271467.08000000007,2566143.7699999996,11401939.049999969,781414.04,8792,632637.05999999994,23978911.530000038,2687076.4699999955,,1256741.350000001,4731107.3100000015,28494488.470000062,986197.7699999999,84886.049999999988,785303.81,28827996.3600001,3137225.29,,1367288.4700000002,7058147.0799999991,33231456.210000046,1503601.4900000007,14229.48,500676.17000000004,33965395.590000175,3620712.2800000072,,1735321.7100000009,7664143.89,37784321.239999987,2122242.8799999994,352804.06,1106438.4500000002,29381052.820000097,2644724.0599999931,,1568481.3300000008,7477898.1999999993,37367502.440000057,2006065.4300000002,21102.02,35762.24,1021869.0900000002,105551.73999999985,,43314.380000000005,486660.22000000003,6598145.49999998,47071.390000000007,1298218,1019630,386611,230929,234926,278109,330611,338182,263782,251878,2851
1049.15,1748562.6000000003,62230201.2700006,6224084.720000064,,2734613.4300000011,14959700.780000005,47895519.339999788,7709987.370000001,,287786.82000000012,10919518.349999953,1181065.2199999962,,707339.54000000039,2507291.8499999992,9369978.7899999842,558553.88,3860,335348.4599999999,12700738.569999957,1209415.079999997,,720996.64000000048,2274560.68,11381812.640000008,181337.65000000002,1000,321737.17,13118459.529999975,1546408.6999999937,,748821.1600000005,2743547.01,11727845.759999996,1535551.78,1263.23,674331.45000000065,26430604.670000058,3000962.3599999966,,1379097.620000001,9541415.64,29634913.480000041,1325412.8099999998,13500,585586.67999999993,32117869.990000118,3031133.7499999949,,1595930.0100000007,6902882.0399999982,28517771.110000037,1439537.4000000001,21043.440000000002,346683.43,17328241.529999986,1938699.2699999935,,862930.01000000047,4167033.8099999987,16411079.56000003,386175.42,11948.49,370455.41000000009,14522151.309999969,1703237.1199999931,,771745.72000000067,3879234.5100000007,16100270.120000035,393562.85,,132397.46,9861948.3799999971,1324467.5899999985,,466728.68,3090302.79,12815537.12999996,915346.97,23184,669576.57000000007,26541873.300000057,3076840.8200000045,,1592307.8600000003,6466207.2400000012,30245867.140000083,1572285.9500000004,39867.12,844934.47000000032,31827359.810000163,3651947.6600000067,,1614552.7399999998,9473520.4899999984,35745808.730000064,1885239.6000000006,15698,522846.20000000024,38138535.270000249,3945259.830000015,,2129347.25,11068368.339999998,42090089.66999995,2720970.05,260389.00000000003,1128179.27,31830346.170000121,2878655.3399999961,,1590501.7400000007,9441184.9600000046,38398316.619999982,1676234.92,15108.240000000002,40095.670000000006,1499102.15,136621.54999999987,,51560.760000000009,667463.26,7339400.3099999772,42936.33,1381564,1089886,422195,246784,249533,295992,353021,358198,277578,265227,2994
1049.15,1604615.8699999996,57696496.90000058,5852294.8600000571,4899,2728034.7500000005,9916896.29,42174761.229999982,4806597.31,,285657.18000000011,9520129.3799999524,1043673.379999997,,667368.61000000045,1708616.84,8246177.7599999821,519664.63,,304452.23000000004,11262162.489999956,1134617.069999998,2346,661067.34000000032,1550633.92,9710287.489999989,218700.50999999998,16575,300380.17000000004,11551942.679999962,1382782.0499999947,,753404.88000000047,1889629.76,10837785.36999999,866475.14,,687313.73,24725053.870000042,2883589.4899999988,6831,1366781.1300000006,6572670.9300000006,28706744.070000045,1104335.6099999999,1800,550665.87000000011,28914181.240000114,2744092.9299999904,2921,1516142.5200000012,4848955.5499999989,25298442.920000028,1082021.9000000001,11170.57,298267.97999999992,15899574.689999985,1744758.0099999942,,963430.61000000057,2803123.82,13756391.550000032,350053.80000000005,14698.16,357592.36999999994,13387632.35999997,1492102.7099999948,6164,775124.40000000049,2593650.3499999996,14433888.940000022,395591.41999999993,,135256.03999999998,9572458.1699999943,1237693.1399999987,,215178.62000000005,1929517.8199999998,11271173.51999997,652952.52000000014,17627,612523.37000000011,23879474.570000034,2754424.8699999992,2185,1522664.9500000004,4278245.6,26782363.240000088,879424.55000000016,180345.07,818957.57000000007,28755450.230000131,3128781.6400000006,,1541184.5200000003,6714437.83,32671401.530000061,1361982.0100000005,37433.09,489164.94999999984,33505740.970000185,3690456.54000001,1081,2140890.9900000007,7138455.99,35468303.990000091,1687864.25,298242.8,1095702.5999999994,29654794.340000123,2739478.5899999938,989,1599240.5000000009,7407080.5,38543852.420000054,1926149.1300000001,15420.049999999997,33961.24,1296465.9600000002,115500.25999999973,284810.1,68846.01,452502.04999999993,6688500.9299999829,47040.179999999993,1308135,1045840,389573,237096,241290,286824,336859,339616,263207,256471,3076
14688.1,1464091.5899999994,54965173.120000504,5424405.9300000537,,2350334.8600000008,11204074.68,40465056.970000051,7116682.24,,251533.40000000011,9765158.9999999534,1062319.2199999974,,592358.4100000005,1860791.5200000003,7946632.1599999834,503574.62,,288646.20999999996,11810440.369999951,1131454.4199999976,,561589.64000000013,1999338.39,10077266.339999996,207468.91,18850,252284.93000000005,11666638.219999962,1362134.3799999957,,634180.94000000041,2085462.32,10068057.76999999,1029438.6799999999,,579488.9,23717396.860000048,2859594.839999998,,1330032.4700000011,7042408.41,25717538.630000036,1291379.63,9938.8,463135.45999999996,28561683.05000006,2753521.7799999923,,1322088.0600000008,5122097.709999999,23589869.070000023,1173644.85,1275.36,272136.50000000006,15106419.049999982,1754274.5799999938,,780354.88000000059,3063641.1800000006,13457037.920000013,441788.12000000005,4129.15,312473.44,12744992.779999966,1494992.3399999957,,670119.61000000045,2863933.69,13783338.750000019,423132.55999999988,,136518.84,10039020.239999995,1219766.1799999981,,300648.38,2516890.04,10906973.159999974,860907.87000000011,1030,587566.91000000015,25022629.140000034,2780833.1399999997,,1286302.6900000009,5554462.4799999995,26603094.540000062,1559955.77,68800.27,799530.75000000047,28329906.0200001,3204078.0900000012,,1301283.6500000008,7131208.5099999988,29683046.520000074,1539439.79,9972.73,491915.22000000003,35440735.990000211,3690675.1500000097,,1874082.3400000008,9482671.3400000017,36457444.390000068,2692405.82,328324.73,1043445.1600000006,29659605.880000111,2633427.6399999945,,1708309.4900000007,7468080.1300000008,34338441.590000086,1749397.8600000003,8951.75,97556.539999999964,1333789.9100000004,110299.33999999979,,46990.47,537450.99,6383745.20999998,66064.3,1269021,1004557,380826,226953,232390,275893,325489,328448,256369,244340,2877
4147.4500000000007,1811083.4299999992,68480536.600000665,6425985.6400000667,,2834072.7300000004,14760071.910000004,49388688.449999869,7100719.8800000008,,349763.91,11819582.899999948,1247361.8699999955,,679714.1600000005,2376548.9199999995,9613512.4799999967,551888.52000000014,11833,346986.32,13098247.119999954,1287174.1099999959,,665617.23000000045,1890628.4100000001,10981818.009999998,218661.1,33300,363960.39999999997,13802669.929999968,1710221.629999995,,718237.73000000056,2601141.8499999996,12736752.690000007,1236907.1600000001,1263.23,720302.37000000023,28885793.990000084,3383993.8000000045,,1392541.9900000009,9059985.9800000042,30441154.620000042,1182677.4999999998,5094,702342.21000000066,34880362.170000158,3375156.5699999975,,1492366.9600000009,6762989.8100000015,29330843.020000033,1073401.1300000004,1913.04,380704.18000000005,18212936.679999989,2138822.9399999948,,982372.32000000076,4013382.7999999993,16352945.760000037,502240.5,21000.19,413786.18000000011,15692661.029999983,1835639.5899999933,,777802.49000000057,3727511.92,16443452.360000039,455296.41999999987,,153721.3,11018521.689999996,1379898.1999999983,,293891.83999999997,2899381.6500000008,12508335.809999954,974304.38,10231,709889.08000000019,27040046.910000078,3245370.8000000045,,1521967.2000000009,5347259.4499999993,30276755.500000067,1026038.29,107729.51000000001,943670.900000001,35152043.350000195,3867378.5400000084,,1736642.4,9625280.88,37173406.530000031,1821451.4700000007,15222.07,555258.60000000009,39250461.370000251,4385297.9300000239,,2057715.9300000006,8796584.27,40723655.029999971,2147125.21,292773.85000000009,1295391.9400000002,35683100.520000175,3221232.6500000027,,1721558.16,9528393.7800000012,41031853.230000012,2147869.4600000004,41859.19,42534.700000000004,1444121.1600000004,130221.36999999979,,47850.59,628481.35,7805740.5899999738,157605.11999999997,1416851,1116995,426283,253345,257834,306525,361207,365215,286951,272850,3671
5245.75,1393828.8300000003,53046740.90000046,5140030.8300000327,,2354869.9600000004,10251635.280000003,40124758.000000067,7427725.84,27328.75,288799.64,9524393.46999995,1041757.0499999981,,524706.39000000013,1837032.04,8088961.3899999829,540204.35,3960,313039.17999999993,11462948.069999961,1143524.779999997,,612566.94000000029,1839221.65,10331042.819999991,198671.34000000003,1595,274474.5400000001,11562013.909999967,1347157.899999995,,616459.0700000003,2120611.4299999997,10501951.599999998,1197206.06,1263.23,585701.98000000033,23706294.920000032,2737664.8399999952,,1091150.1200000006,7026589.55,26558429.470000058,1326094.4499999995,28068,515152.86,27715869.55000009,2691414.7899999921,,1275087.2700000009,5131188.7599999988,24935196.470000021,1364404.2300000002,16471.66,285748.27000000008,15295237.989999974,1681367.0799999957,,802580.16000000061,3063588.2199999993,13648753.26000002,491789.17,21359.999999999996,318676.32000000007,12735317.069999961,1454237.4599999955,,594197.24000000034,2749671.55,13780681.840000018,371605.3299999999,,134340.91,9579095.9899999965,1146385.0399999989,,274553.81000000006,2574993.2899999996,11117276.159999972,1299400.37,4411,579116.21,24306637.620000038,2722332.4799999986,,1265599.6900000009,5197485.7799999993,27211850.750000063,1676994.42,74874.84,709030.35000000033,28097022.400000107,3056919.4300000011,,1358224.5000000009,6799429.0799999991,31328509.16000009,1647239.84,17645.379999999997,472090.32,33950584.750000164,3640266.8300000052,,1771243.4000000004,8859456.1500000022,37659635.940000027,2317154.2200000007,404256.8,1010007.6900000002,29071720.630000129,2590494.1299999924,,1491332.0400000007,7357979.4300000025,35470205.710000083,1894014.98,66996.12,33073.68,1263301.0700000003,117842.54999999978,,46141.05,505039.9499999999,6681119.9899999779,68819.6,1256402,982592,375547,220666,226617,268301,318677,324971,257791,243674,2763
