,Date,Region,Maladie,Depassement
7525,2013-12-01,76,2,910053.3175999995
7526,2013-12-01,76,3,17559344.456499998
7527,2013-12-01,76,4,2760995.4827000042
7528,2013-12-01,76,5,0.0
7529,2013-12-01,76,6,1202010.53
7530,2013-12-01,76,7,8052176.667500002
7531,2013-12-01,76,8,31334348.802400023
7532,2013-12-01,76,9,1964726.9362
7533,2013-12-01,84,1,27637.11
7534,2013-12-01,84,2,521827.50000000023
7535,2013-12-01,84,3,21390800.8
7536,2013-12-01,84,4,3069361.199999999
7537,2013-12-01,84,5,0.0
7538,2013-12-01,84,6,1566229.4000000004
7539,2013-12-01,84,7,9601599.929999998
7540,2013-12-01,84,8,35662235.68999999
7541,2013-12-01,84,9,2088063.55
7542,2013-12-01,93,1,176249.37199999997
7543,2013-12-01,93,2,1031082.689
7544,2013-12-01,93,3,17319875.1115
7545,2013-12-01,93,4,2598961.3325000037
7546,2013-12-01,93,5,0.0
7547,2013-12-01,93,6,1207953.5
7548,2013-12-01,93,7,8827785.7655
7549,2013-12-01,93,8,32559003.49000001
7550,2013-12-01,93,9,1660291.75
7551,2013-12-01,99,1,33762.880000000005
7552,2013-12-01,99,2,139153.71000000005
7553,2013-12-01,99,3,6269384.810000002
7554,2013-12-01,99,4,1114757.98
7555,2013-12-01,99,5,0.0
7556,2013-12-01,99,6,193296.14999999997
7557,2013-12-01,99,7,3069588.88
7558,2013-12-01,99,8,14917537.27999999
7559,2013-12-01,99,9,1211993.89
7560,2014-01-01,11,1,93435.14
7561,2014-01-01,11,2,1725020.34
7562,2014-01-01,11,3,31995471.68999999
7563,2014-01-01,11,4,5682202.53999999
7564,2014-01-01,11,5,243570.0
7565,2014-01-01,11,6,2000198.010000001
7566,2014-01-01,11,7,9804551.61
7567,2014-01-01,11,8,38093316.17000002
7568,2014-01-01,11,9,5247411.529999998
7569,2014-01-01,24,1,9129.467599999996
7570,2014-01-01,24,2,250465.7628000001
7571,2014-01-01,24,3,4850024.410000003
7572,2014-01-01,24,4,942122.2249999995
7573,2014-01-01,24,5,60846.49999999999
7574,2014-01-01,24,6,478155.1478000001
7575,2014-01-01,24,7,1374934.8844
7576,2014-01-01,24,8,7160134.955600003
7577,2014-01-01,24,9,596902.8648000002
7578,2014-01-01,27,1,7808.637
7579,2014-01-01,27,2,307511.2651999996
7580,2014-01-01,27,3,6659403.024200005
7581,2014-01-01,27,4,1197901.7873000014
7582,2014-01-01,27,5,84602.51
7583,2014-01-01,27,6,588216.3757
7584,2014-01-01,27,7,1859199.866
7585,2014-01-01,27,8,9467186.100999983
7586,2014-01-01,27,9,617506.1668
7587,2014-01-01,28,1,13694.201399999998
7588,2014-01-01,28,2,375698.6442
7589,2014-01-01,28,3,7275036.615000002
7590,2014-01-01,28,4,1413183.3375000048
7591,2014-01-01,28,5,91269.75
7592,2014-01-01,28,6,717232.7216999999
7593,2014-01-01,28,7,2062402.3266
7594,2014-01-01,28,8,10740202.433399966
7595,2014-01-01,28,9,895354.2972000003
7596,2014-01-01,32,1,11239.8244
7597,2014-01-01,32,2,583327.4432000003
7598,2014-01-01,32,3,13129947.069999991
7599,2014-01-01,32,4,2552561.995000002
7600,2014-01-01,32,5,165013.5
7601,2014-01-01,32,6,1121650.1782
7602,2014-01-01,32,7,5953114.533599999
7603,2014-01-01,32,8,25443239.83639997
7604,2014-01-01,32,9,1335196.4912
7605,2014-01-01,44,1,10595.709600000002
7606,2014-01-01,44,2,621420.1446000001
7607,2014-01-01,44,3,14531846.020799998
7608,2014-01-01,44,4,2483546.965200001
7609,2014-01-01,44,5,186055.74
7610,2014-01-01,44,6,1190435.4066
7611,2014-01-01,44,7,4017966.869399999
7612,2014-01-01,44,8,20162415.453599952
7613,2014-01-01,44,9,1071997.0799999994
7614,2014-01-01,52,1,6191.130999999999
7615,2014-01-01,52,2,330639.27299999987
7616,2014-01-01,52,3,7205853.200399999
7617,2014-01-01,52,4,1408895.7824000008
7618,2014-01-01,52,5,71991.38
7619,2014-01-01,52,6,699477.2822
7620,2014-01-01,52,7,2201292.8762
7621,2014-01-01,52,8,11598640.348800026
7622,2014-01-01,52,9,635400.1318
7623,2014-01-01,53,1,7331.6025
7624,2014-01-01,53,2,391546.50750000007
7625,2014-01-01,53,3,8533247.211000001
7626,2014-01-01,53,4,1668429.2159999984
7627,2014-01-01,53,5,85252.95
7628,2014-01-01,53,6,828328.3605000002
7629,2014-01-01,53,7,2606794.1955
7630,2014-01-01,53,8,13735231.992000006
7631,2014-01-01,53,9,752447.5245000005
7632,2014-01-01,5,1,0.0
7633,2014-01-01,5,2,6073.000000000001
7634,2014-01-01,5,3,165669.36
7635,2014-01-01,5,4,42642.36
7636,2014-01-01,5,5,0.0
7637,2014-01-01,5,6,8714.210000000001
7638,2014-01-01,5,7,51050.03
7639,2014-01-01,5,8,352188.9199999999
7640,2014-01-01,5,9,1939.51
7641,2014-01-01,75,1,40374.2311
7642,2014-01-01,75,2,667546.2742999997
7643,2014-01-01,75,3,13241689.378800007
7644,2014-01-01,75,4,2564197.978599998
7645,2014-01-01,75,5,99973.87
7646,2014-01-01,75,6,1129126.1821000008
7647,2014-01-01,75,7,4224290.265299999
7648,2014-01-01,75,8,23009362.88460005
7649,2014-01-01,75,9,1405802.4688999995
7650,2014-01-01,76,1,132155.36739999993
7651,2014-01-01,76,2,931153.2306999995
7652,2014-01-01,76,3,15807638.489299996
7653,2014-01-01,76,4,2755299.5680000074
7654,2014-01-01,76,5,118826.05000000002
7655,2014-01-01,76,6,1253911.8872000005
7656,2014-01-01,76,7,6012009.080000003
7657,2014-01-01,76,8,30075709.6171
7658,2014-01-01,76,9,1645415.3967999998
7659,2014-01-01,84,1,23900.109999999997
7660,2014-01-01,84,2,498517.4100000001
7661,2014-01-01,84,3,18816344.930000003
7662,2014-01-01,84,4,3300729.3099999963
7663,2014-01-01,84,5,191452.0
7664,2014-01-01,84,6,1812195.0
7665,2014-01-01,84,7,6551296.289999999
7666,2014-01-01,84,8,31271849.489999976
7667,2014-01-01,84,9,1488276.61
7668,2014-01-01,93,1,194859.808
7669,2014-01-01,93,2,1030473.5544999995
7670,2014-01-01,93,3,15884535.660499996
7671,2014-01-01,93,4,2516219.4850000087
7672,2014-01-01,93,5,129541.75
7673,2014-01-01,93,6,1231042.3579999995
7674,2014-01-01,93,7,6808588.943000001
7675,2014-01-01,93,8,31889392.697500005
7676,2014-01-01,93,9,1547487.448
7677,2014-01-01,99,1,47445.05
7678,2014-01-01,99,2,120184.64
7679,2014-01-01,99,3,5089791.459999999
7680,2014-01-01,99,4,1105142.7600000002
7681,2014-01-01,99,5,27002.0
7682,2014-01-01,99,6,217963.61
7683,2014-01-01,99,7,1982123.5700000003
7684,2014-01-01,99,8,13340692.259999985
7685,2014-01-01,99,9,336366.3
7686,2014-02-01,11,1,3152.65
7687,2014-02-01,11,2,1572966.1600000008
7688,2014-02-01,11,3,31750855.62000001
7689,2014-02-01,11,4,5109464.809999987
7690,2014-02-01,11,5,0.0
7691,2014-02-01,11,6,1714806.7500000012
7692,2014-02-01,11,7,11477295.310000002
7693,2014-02-01,11,8,39211638.81000008
7694,2014-02-01,11,9,7343935.629999999
7695,2014-02-01,24,1,5560.948800000001
7696,2014-02-01,24,2,228182.18279999983
7697,2014-02-01,24,3,5168760.240600005
7698,2014-02-01,24,4,973514.6344
7699,2014-02-01,24,5,0.0
7700,2014-02-01,24,6,404121.6388
7701,2014-02-01,24,7,1704454.080999999
7702,2014-02-01,24,8,7086979.908799985
7703,2014-02-01,24,9,611576.2664
7704,2014-02-01,27,1,4781.556
7705,2014-02-01,27,2,281189.5341999997
7706,2014-02-01,27,3,7033340.679900007
7707,2014-02-01,27,4,1224601.384400003
7708,2014-02-01,27,5,0.0
7709,2014-02-01,27,6,514207.5015999998
7710,2014-02-01,27,7,2304876.893299999
7711,2014-02-01,27,8,9448774.367799956
7712,2014-02-01,27,9,801486.1252000001
7713,2014-02-01,28,1,8341.423200000001
7714,2014-02-01,28,2,342273.2742
7715,2014-02-01,28,3,7753140.360899999
7716,2014-02-01,28,4,1460271.9516000082
7717,2014-02-01,28,5,0.0
7718,2014-02-01,28,6,606182.4582
7719,2014-02-01,28,7,2556681.121500001
7720,2014-02-01,28,8,10630469.86319997
7721,2014-02-01,28,9,917364.3996000005
7722,2014-02-01,32,1,10023.277200000002
7723,2014-02-01,32,2,552430.8132000003
7724,2014-02-01,32,3,14046739.051399993
7725,2014-02-01,32,4,2701667.1535999933
7726,2014-02-01,32,5,0.0
7727,2014-02-01,32,6,979263.3472
7728,2014-02-01,32,7,7439487.0890000025
7729,2014-02-01,32,8,24199791.83719996
7730,2014-02-01,32,9,1301683.9716
7731,2014-02-01,44,1,6543.2448
7732,2014-02-01,44,2,569810.2956000003
7733,2014-02-01,44,3,15260983.117199998
7734,2014-02-01,44,4,2519445.6959999986
7735,2014-02-01,44,5,0.0
7736,2014-02-01,44,6,1066623.6941999998
7737,2014-02-01,44,7,4981267.255200001
7738,2014-02-01,44,8,20234076.48299996
7739,2014-02-01,44,9,1696822.5072000003
7740,2014-02-01,52,1,7997.670000000001
7741,2014-02-01,52,2,330293.5262
7742,2014-02-01,52,3,7569765.756000001
7743,2014-02-01,52,4,1499049.3194000009
7744,2014-02-01,52,5,0.0
7745,2014-02-01,52,6,565828.3599999999
7746,2014-02-01,52,7,2804846.3024000004
7747,2014-02-01,52,8,11853921.574800022
7748,2014-02-01,52,9,1123115.1597999996
7749,2014-02-01,53,1,9470.925
7750,2014-02-01,53,2,391137.0705
7751,2014-02-01,53,3,8964196.290000001
7752,2014-02-01,53,4,1775189.9834999982
7753,2014-02-01,53,5,0.0
7754,2014-02-01,53,6,670059.8999999999
7755,2014-02-01,53,7,3321528.5160000008
7756,2014-02-01,53,8,14037538.707000012
7757,2014-02-01,53,9,1330004.7945000005
7758,2014-02-01,5,1,0.0
7759,2014-02-01,5,2,6178.89
7760,2014-02-01,5,3,188296.38
7761,2014-02-01,5,4,34716.85000000001
7762,2014-02-01,5,5,0.0
7763,2014-02-01,5,6,6871.36
7764,2014-02-01,5,7,63103.81999999999
7765,2014-02-01,5,8,371467.37999999995
7766,2014-02-01,5,9,483.36
7767,2014-02-01,75,1,50921.7738
7768,2014-02-01,75,2,638495.0584999998
7769,2014-02-01,75,3,13880110.518199997
7770,2014-02-01,75,4,2577276.035899999
7771,2014-02-01,75,5,0.0
7772,2014-02-01,75,6,994923.2030000004
7773,2014-02-01,75,7,5182126.007200001
7774,2014-02-01,75,8,22666044.76460003
7775,2014-02-01,75,9,1704596.1433
7776,2014-02-01,76,1,133195.6962
7777,2014-02-01,76,2,895760.9632999995
7778,2014-02-01,76,3,16439332.765799988
7779,2014-02-01,76,4,2779274.6877000057
7780,2014-02-01,76,5,346.1500000000001
7781,2014-02-01,76,6,1143190.874
7782,2014-02-01,76,7,7225981.981399999
7783,2014-02-01,76,8,29055444.94159997
7784,2014-02-01,76,9,1721453.5639000006
7785,2014-02-01,84,1,6171.0
7786,2014-02-01,84,2,519925.5
7787,2014-02-01,84,3,20156899.9
7788,2014-02-01,84,4,3371950.89999999
7789,2014-02-01,84,5,0.0
7790,2014-02-01,84,6,1651000.770000001
7791,2014-02-01,84,7,8399120.47
7792,2014-02-01,84,8,31884211.43000003
7793,2014-02-01,84,9,2051623.2800000003
7794,2014-02-01,93,1,183694.095
7795,2014-02-01,93,2,1003605.9214999996
7796,2014-02-01,93,3,16418057.760000002
7797,2014-02-01,93,4,2597396.353500009
7798,2014-02-01,93,5,642.85
7799,2014-02-01,93,6,1125489.833
7800,2014-02-01,93,7,8138104.012999998
7801,2014-02-01,93,8,30609904.832000013
7802,2014-02-01,93,9,1580300.8585000003
7803,2014-02-01,99,1,22712.1
7804,2014-02-01,99,2,144474.43000000002
7805,2014-02-01,99,3,5933967.429999998
7806,2014-02-01,99,4,1126748.91
7807,2014-02-01,99,5,34155.0
7808,2014-02-01,99,6,223963.24
7809,2014-02-01,99,7,2787134.470000001
7810,2014-02-01,99,8,13925703.68999998
7811,2014-02-01,99,9,781164.7300000002
7812,2014-03-01,11,1,13726.739999999998
7813,2014-03-01,11,2,1692514.5300000003
7814,2014-03-01,11,3,34263423.95
7815,2014-03-01,11,4,5442046.319999989
7816,2014-03-01,11,5,0.0
7817,2014-03-01,11,6,1920659.960000001
7818,2014-03-01,11,7,11177282.420000002
7819,2014-03-01,11,8,41765872.98000009
7820,2014-03-01,11,9,5710695.590000004
7821,2014-03-01,24,1,1002.4146
7822,2014-03-01,24,2,223005.47719999988
7823,2014-03-01,24,3,5213501.218200002
7824,2014-03-01,24,4,1028843.8028000004
7825,2014-03-01,24,5,0.0
7826,2014-03-01,24,6,398696.1154
7827,2014-03-01,24,7,1436448.3275999997
7828,2014-03-01,24,8,7180634.57759999
7829,2014-03-01,24,9,503592.09779999993
7830,2014-03-01,27,1,881.4644999999998
7831,2014-03-01,27,2,288192.2597999999
7832,2014-03-01,27,3,6935124.512300003
7833,2014-03-01,27,4,1305573.056600002
7834,2014-03-01,27,5,0.0
7835,2014-03-01,27,6,495334.4037
7836,2014-03-01,27,7,1947762.066399999
7837,2014-03-01,27,8,9596786.12899997
7838,2014-03-01,27,9,622629.8367000002
7839,2014-03-01,28,1,1503.6218999999999
7840,2014-03-01,28,2,334508.2157999999
7841,2014-03-01,28,3,7820251.827300001
7842,2014-03-01,28,4,1543265.7042000054
7843,2014-03-01,28,5,0.0
7844,2014-03-01,28,6,598044.1731
7845,2014-03-01,28,7,2154672.4913999992
7846,2014-03-01,28,8,10770951.866399987
7847,2014-03-01,28,9,755388.1467000003
7848,2014-03-01,32,1,820.1573999999998
7849,2014-03-01,32,2,548087.8468000003
7850,2014-03-01,32,3,13826928.0758
7851,2014-03-01,32,4,2710746.0831999932
7852,2014-03-01,32,5,0.0
7853,2014-03-01,32,6,948176.7326
7854,2014-03-01,32,7,6359428.544400004
7855,2014-03-01,32,8,24696439.52439996
7856,2014-03-01,32,9,1243196.9282
7857,2014-03-01,44,1,1248.7716000000003
7858,2014-03-01,44,2,604328.4204
7859,2014-03-01,44,3,14829011.486399995
7860,2014-03-01,44,4,2702956.3632
7861,2014-03-01,44,5,0.0
7862,2014-03-01,44,6,1009866.0251999998
7863,2014-03-01,44,7,4216813.0602
7864,2014-03-01,44,8,20583533.202599954
7865,2014-03-01,44,9,1264831.3206
7866,2014-03-01,52,1,4055.9528
7867,2014-03-01,52,2,313441.6509999999
7868,2014-03-01,52,3,7318138.5529999975
7869,2014-03-01,52,4,1508399.4322000009
7870,2014-03-01,52,5,0.0
7871,2014-03-01,52,6,570340.613
7872,2014-03-01,52,7,2385042.051000001
7873,2014-03-01,52,8,12218244.40500001
7874,2014-03-01,52,9,833207.6269999995
7875,2014-03-01,53,1,4803.102
7876,2014-03-01,53,2,371180.9025
7877,2014-03-01,53,3,8666216.7075
7878,2014-03-01,53,4,1786262.485499998
7879,2014-03-01,53,5,0.0
7880,2014-03-01,53,6,675403.3574999998
7881,2014-03-01,53,7,2824391.902500001
7882,2014-03-01,53,8,14468973.637500014
7883,2014-03-01,53,9,986693.2425000002
7884,2014-03-01,5,1,0.0
7885,2014-03-01,5,2,6976.5
7886,2014-03-01,5,3,194888.4
7887,2014-03-01,5,4,31201.060000000016
7888,2014-03-01,5,5,0.0
7889,2014-03-01,5,6,2729.65
7890,2014-03-01,5,7,63581.95999999999
7891,2014-03-01,5,8,387047.7699999998
7892,2014-03-01,5,9,3918.81
7893,2014-03-01,75,1,37471.1884
7894,2014-03-01,75,2,652932.2559000001
7895,2014-03-01,75,3,14295357.3839
7896,2014-03-01,75,4,2713034.683900002
7897,2014-03-01,75,5,0.0
7898,2014-03-01,75,6,1060954.0529
7899,2014-03-01,75,7,4739482.815300001
7900,2014-03-01,75,8,24332782.92730001
7901,2014-03-01,75,9,1511924.8249000004
7902,2014-03-01,76,1,124000.7503
7903,2014-03-01,76,2,924229.1086
7904,2014-03-01,76,3,17087858.80059999
7905,2014-03-01,76,4,2919376.289900007
7906,2014-03-01,76,5,0.0
7907,2014-03-01,76,6,1220027.9336000006
7908,2014-03-01,76,7,6409302.011699999
7909,2014-03-01,76,8,30609836.509699985
7910,2014-03-01,76,9,1707247.3061000004
7911,2014-03-01,84,1,8324.21
7912,2014-03-01,84,2,484455.93
7913,2014-03-01,84,3,19859287.95
7914,2014-03-01,84,4,3362791.449999995
7915,2014-03-01,84,5,0.0
7916,2014-03-01,84,6,1397700.5500000005
7917,2014-03-01,84,7,7124748.219999999
7918,2014-03-01,84,8,32964455.100000065
7919,2014-03-01,84,9,1685068.9700000002
7920,2014-03-01,93,1,182335.0165
7921,2014-03-01,93,2,1026921.142
7922,2014-03-01,93,3,16912640.485
7923,2014-03-01,93,4,2680638.4085000088
7924,2014-03-01,93,5,0.0
7925,2014-03-01,93,6,1182101.843
7926,2014-03-01,93,7,6964123.1595
7927,2014-03-01,93,8,31474345.35050003
7928,2014-03-01,93,9,1638609.4594999999
7929,2014-03-01,99,1,9556.6
7930,2014-03-01,99,2,186959.93
7931,2014-03-01,99,3,5976620.26
7932,2014-03-01,99,4,1100253.4899999995
7933,2014-03-01,99,5,0.0
7934,2014-03-01,99,6,171466.78999999995
7935,2014-03-01,99,7,2650062.5
7936,2014-03-01,99,8,14683585.669999978
7937,2014-03-01,99,9,824174.1799999997
7938,2014-04-01,11,1,17237.41
7939,2014-04-01,11,2,1618240.8400000003
7940,2014-04-01,11,3,33263691.420000013
7941,2014-04-01,11,4,5386755.179999992
7942,2014-04-01,11,5,0.0
7943,2014-04-01,11,6,1725484.980000001
7944,2014-04-01,11,7,11483439.750000004
7945,2014-04-01,11,8,42175240.36000007
7946,2014-04-01,11,9,7360859.069999998
7947,2014-04-01,24,1,2096.0412
7948,2014-04-01,24,2,234993.7326
7949,2014-04-01,24,3,5787004.707
7950,2014-04-01,24,4,1027921.6947999995
7951,2014-04-01,24,5,0.0
7952,2014-04-01,24,6,393352.7466000001
7953,2014-04-01,24,7,1770055.6808000002
7954,2014-04-01,24,8,8282283.618399978
7955,2014-04-01,24,9,524115.05519999994
7956,2014-04-01,27,1,2815.119
7957,2014-04-01,27,2,292465.4658999999
7958,2014-04-01,27,3,7670133.5663
7959,2014-04-01,27,4,1304512.9992000023
7960,2014-04-01,27,5,0.0
7961,2014-04-01,27,6,473190.24489999976
7962,2014-04-01,27,7,2345043.858200001
7963,2014-04-01,27,8,10972731.377199972
7964,2014-04-01,27,9,662459.9692
7965,2014-04-01,28,1,3144.0618000000004
7966,2014-04-01,28,2,352490.5989
7967,2014-04-01,28,3,8680507.0605
7968,2014-04-01,28,4,1541882.5422000054
7969,2014-04-01,28,5,0.0
7970,2014-04-01,28,6,590029.1198999999
7971,2014-04-01,28,7,2655083.521199999
7972,2014-04-01,28,8,12423425.427599994
7973,2014-04-01,28,9,786172.5828000002
7974,2014-04-01,32,1,1714.9427999999998
7975,2014-04-01,32,2,569630.2794
7976,2014-04-01,32,3,15445102.312999995
7977,2014-04-01,32,4,2602691.921199996
7978,2014-04-01,32,5,0.0
7979,2014-04-01,32,6,901211.5554
7980,2014-04-01,32,7,7625377.185200004
7981,2014-04-01,32,8,27662876.4696
7982,2014-04-01,32,9,1368260.9088
7983,2014-04-01,44,1,6057.295200000001
7984,2014-04-01,44,2,597038.0532
7985,2014-04-01,44,3,16361411.023200005
7986,2014-04-01,44,4,2700924.0725999996
7987,2014-04-01,44,5,0.0
7988,2014-04-01,44,6,941357.1732
7989,2014-04-01,44,7,5000877.7146000005
7990,2014-04-01,44,8,23399706.78719994
7991,2014-04-01,44,9,1367630.3039999993
7992,2014-04-01,52,1,3862.947
7993,2014-04-01,52,2,346445.8328
7994,2014-04-01,52,3,8582190.062199999
7995,2014-04-01,52,4,1561236.7412000003
7996,2014-04-01,52,5,43.7
7997,2014-04-01,52,6,605219.0954000001
7998,2014-04-01,52,7,3021939.272599999
7999,2014-04-01,52,8,13549850.771400005
8000,2014-04-01,52,9,1015061.1907999999
8001,2014-04-01,53,1,4574.5425
8002,2014-04-01,53,2,410264.8020000001
8003,2014-04-01,53,3,10163119.8105
8004,2014-04-01,53,4,1848832.9829999984
8005,2014-04-01,53,5,51.75
8006,2014-04-01,53,6,716706.8234999998
8007,2014-04-01,53,7,3578612.2965000025
8008,2014-04-01,53,8,16045875.913500026
8009,2014-04-01,53,9,1202046.1470000006
8010,2014-04-01,5,1,0.0
8011,2014-04-01,5,2,7356.100000000001
8012,2014-04-01,5,3,207227.55000000005
8013,2014-04-01,5,4,39706.15000000001
8014,2014-04-01,5,5,0.0
8015,2014-04-01,5,6,6342.519999999999
8016,2014-04-01,5,7,63422.56
8017,2014-04-01,5,8,388043.79999999993
8018,2014-04-01,5,9,5656.02
8019,2014-04-01,75,1,28377.8961
8020,2014-04-01,75,2,664365.434
8021,2014-04-01,75,3,15669484.764099995
8022,2014-04-01,75,4,2776208.9916000003
8023,2014-04-01,75,5,19.55
8024,2014-04-01,75,6,1044390.5235
8025,2014-04-01,75,7,5499203.6237
8026,2014-04-01,75,8,26336371.59450002
8027,2014-04-01,75,9,1629149.8054
8028,2014-04-01,76,1,136708.98289999994
8029,2014-04-01,76,2,931239.4426999999
8030,2014-04-01,76,3,18479655.236699987
8031,2014-04-01,76,4,2947172.319700005
8032,2014-04-01,76,5,0.0
8033,2014-04-01,76,6,1154174.3941000002
8034,2014-04-01,76,7,7597341.728199996
8035,2014-04-01,76,8,33391245.50159998
8036,2014-04-01,76,9,1687562.4773
8037,2014-04-01,84,1,5265.73
8038,2014-04-01,84,2,536737.88
8039,2014-04-01,84,3,23257544.38
8040,2014-04-01,84,4,3613404.329999995
8041,2014-04-01,84,5,0.0
8042,2014-04-01,84,6,1523848.2700000003
8043,2014-04-01,84,7,9066622.560000002
8044,2014-04-01,84,8,37027546.28000007
8045,2014-04-01,84,9,1864521.63
8046,2014-04-01,93,1,218048.81149999992
8047,2014-04-01,93,2,1044421.0984999995
8048,2014-04-01,93,3,18409936.4865
8049,2014-04-01,93,4,2679089.7445000056
8050,2014-04-01,93,5,0.0
8051,2014-04-01,93,6,1103061.5634999995
8052,2014-04-01,93,7,8531967.768999998
8053,2014-04-01,93,8,34746476.73900004
8054,2014-04-01,93,9,1553813.7094999996
8055,2014-04-01,99,1,4894.25
8056,2014-04-01,99,2,150936.27000000002
8057,2014-04-01,99,3,6419027.629999999
8058,2014-04-01,99,4,1084900.5399999998
8059,2014-04-01,99,5,0.0
8060,2014-04-01,99,6,207696.97000000003
8061,2014-04-01,99,7,2846466.2900000014
8062,2014-04-01,99,8,15247932.239999982
8063,2014-04-01,99,9,661272.22
8064,2014-05-01,11,1,4411.5
8065,2014-05-01,11,2,1560496.8400000003
8066,2014-05-01,11,3,33781635.74
8067,2014-05-01,11,4,4852328.469999993
8068,2014-05-01,11,5,0.0
8069,2014-05-01,11,6,1781144.6700000004
8070,2014-05-01,11,7,11317479.21
8071,2014-05-01,11,8,39653869.38000006
8072,2014-05-01,11,9,6256597.760000003
8073,2014-05-01,24,1,1393.2622
8074,2014-05-01,24,2,212869.04099999997
8075,2014-05-01,24,3,5111330.985200002
8076,2014-05-01,24,4,904203.2295999995
8077,2014-05-01,24,5,0.0
8078,2014-05-01,24,6,383670.4344
8079,2014-05-01,24,7,1420773.3187999988
8080,2014-05-01,24,8,7286500.0955999885
8081,2014-05-01,24,9,540326.9101999999
8082,2014-05-01,27,1,1372.4615
8083,2014-05-01,27,2,277777.6082999999
8084,2014-05-01,27,3,6980621.4420000035
8085,2014-05-01,27,4,1168083.036200001
8086,2014-05-01,27,5,0.0
8087,2014-05-01,27,6,462953.61499999976
8088,2014-05-01,27,7,1933544.9969999988
8089,2014-05-01,27,8,9819608.188599972
8090,2014-05-01,27,9,667312.1005000003
8091,2014-05-01,28,1,2089.8933
8092,2014-05-01,28,2,319303.5615000001
8093,2014-05-01,28,3,7666996.4778
8094,2014-05-01,28,4,1356304.8444000038
8095,2014-05-01,28,5,0.0
8096,2014-05-01,28,6,575505.6515999999
8097,2014-05-01,28,7,2131159.9782
8098,2014-05-01,28,8,10929750.143399997
8099,2014-05-01,28,9,810490.3653000002
8100,2014-05-01,32,1,3553.6618
8101,2014-05-01,32,2,499312.14900000015
8102,2014-05-01,32,3,14246880.618799996
8103,2014-05-01,32,4,2373310.4224
8104,2014-05-01,32,5,0.0
8105,2014-05-01,32,6,905193.2236
8106,2014-05-01,32,7,6391803.7972
8107,2014-05-01,32,8,24590603.5564
8108,2014-05-01,32,9,1160993.5738
8109,2014-05-01,44,1,2257.9512
8110,2014-05-01,44,2,586378.1502
8111,2014-05-01,44,3,15181571.3262
8112,2014-05-01,44,4,2448806.537399998
8113,2014-05-01,44,5,0.0
8114,2014-05-01,44,6,923187.9954000005
8115,2014-05-01,44,7,4195749.1488000015
8116,2014-05-01,44,8,21175368.93599995
8117,2014-05-01,44,9,1354486.3301999995
8118,2014-05-01,52,1,6318.792000000001
8119,2014-05-01,52,2,299675.33400000003
8120,2014-05-01,52,3,7223409.644999999
8121,2014-05-01,52,4,1363642.4754000008
8122,2014-05-01,52,5,15347.44
8123,2014-05-01,52,6,563889.0148
8124,2014-05-01,52,7,2242444.866
8125,2014-05-01,52,8,11754181.96020001
8126,2014-05-01,52,9,777984.6780000002
8127,2014-05-01,53,1,7482.780000000002
8128,2014-05-01,53,2,354878.68500000006
8129,2014-05-01,53,3,8554037.7375
8130,2014-05-01,53,4,1614839.7734999985
8131,2014-05-01,53,5,18174.6
8132,2014-05-01,53,6,667763.3069999999
8133,2014-05-01,53,7,2655526.8149999995
8134,2014-05-01,53,8,13919426.005500013
8135,2014-05-01,53,9,921297.645
8136,2014-05-01,5,1,0.0
8137,2014-05-01,5,2,5863.21
8138,2014-05-01,5,3,159461.41000000006
8139,2014-05-01,5,4,33660.3
8140,2014-05-01,5,5,0.0
8141,2014-05-01,5,6,5774.869999999999
8142,2014-05-01,5,7,64848.69000000001
8143,2014-05-01,5,8,390717.0999999999
8144,2014-05-01,5,9,7161.660000000003
8145,2014-05-01,75,1,29194.7068
8146,2014-05-01,75,2,583523.8516
8147,2014-05-01,75,3,14075123.251099994
8148,2014-05-01,75,4,2388170.124100001
8149,2014-05-01,75,5,6865.960000000001
8150,2014-05-01,75,6,1013277.1434000005
8151,2014-05-01,75,7,4504233.020599999
8152,2014-05-01,75,8,23311593.90850001
8153,2014-05-01,75,9,1489129.4655999998
8154,2014-05-01,76,1,139553.7892
8155,2014-05-01,76,2,819510.9033999994
8156,2014-05-01,76,3,17085609.17489999
8157,2014-05-01,76,4,2585342.399500003
8158,2014-05-01,76,5,0.0
8159,2014-05-01,76,6,1166056.1843000005
8160,2014-05-01,76,7,6076718.9259
8161,2014-05-01,76,8,29443785.293300007
8162,2014-05-01,76,9,1680719.8604
8163,2014-05-01,84,1,7473.9
8164,2014-05-01,84,2,448744.4700000001
8165,2014-05-01,84,3,19419938.43
8166,2014-05-01,84,4,2985034.8899999964
8167,2014-05-01,84,5,0.0
8168,2014-05-01,84,6,1406408.52
8169,2014-05-01,84,7,6689126.84
8170,2014-05-01,84,8,31978448.15000004
8171,2014-05-01,84,9,1771789.5
8172,2014-05-01,93,1,223711.072
8173,2014-05-01,93,2,917504.5360000002
8174,2014-05-01,93,3,17147647.471499998
8175,2014-05-01,93,4,2410085.9575000056
8176,2014-05-01,93,5,0.0
8177,2014-05-01,93,6,1142104.3205000001
8178,2014-05-01,93,7,6577048.042500002
8179,2014-05-01,93,8,30402949.36250002
8180,2014-05-01,93,9,1586776.0610000002
8181,2014-05-01,99,1,15260.63
8182,2014-05-01,99,2,174693.36000000004
8183,2014-05-01,99,3,6342789.94
8184,2014-05-01,99,4,715351.3899999999
8185,2014-05-01,99,5,0.0
